time,f1,f2,f3,f107,kp,f107_norm,kp_norm,f1_Hz,f2_Hz,f3_Hz
2016-01-03 00:00:00,7.805212618925123,14.168325343249949,20.802400717360662,103.64,1.583375,0.03640000000000001,0.316675,7.805212618925123,14.168325343249949,20.802400717360662
2016-01-03 01:00:00,7.825135136786223,14.212456377663896,21.073513970848506,103.64,1.583375,0.03640000000000001,0.316675,7.825135136786223,14.212456377663896,21.073513970848506
2016-01-03 02:00:00,7.87583937771362,14.231448703953305,20.877030963920998,103.64,1.583375,0.03640000000000001,0.316675,7.87583937771362,14.231448703953305,20.877030963920998
2016-01-03 03:00:00,7.855371192251432,14.436253418415626,20.773805386973613,103.64,1.583375,0.03640000000000001,0.316675,7.855371192251432,14.436253418415626,20.773805386973613
2016-01-03 04:00:00,7.8622169166426925,14.27267454473713,20.877135113164456,103.64,1.583375,0.03640000000000001,0.316675,7.8622169166426925,14.27267454473713,20.877135113164456
2016-01-03 05:00:00,7.84128206594892,14.232585171930243,20.987894584481364,103.64,1.583375,0.03640000000000001,0.316675,7.84128206594892,14.232585171930243,20.987894584481364
2016-01-03 06:00:00,7.952255157774776,14.284843960102705,20.64559795656264,103.64,1.583375,0.03640000000000001,0.316675,7.952255157774776,14.284843960102705,20.64559795656264
2016-01-03 07:00:00,7.806322883436405,14.32647450476233,20.899982831268478,103.64,1.583375,0.03640000000000001,0.316675,7.806322883436405,14.32647450476233,20.899982831268478
2016-01-03 08:00:00,7.804682905535203,14.391231828249893,20.74440829656276,103.64,1.583375,0.03640000000000001,0.316675,7.804682905535203,14.391231828249893,20.74440829656276
2016-01-03 09:00:00,7.887552384403421,14.3399827599268,20.932854799558946,103.64,1.583375,0.03640000000000001,0.316675,7.887552384403421,14.3399827599268,20.932854799558946
2016-01-03 10:00:00,7.802641094176584,14.237133830802485,20.957989110269818,103.64,1.583375,0.03640000000000001,0.316675,7.802641094176584,14.237133830802485,20.957989110269818
2016-01-03 11:00:00,7.787744113225761,14.325569367462881,20.735251735144182,103.64,1.583375,0.03640000000000001,0.316675,7.787744113225761,14.325569367462881,20.735251735144182
2016-01-03 12:00:00,7.7531120166328495,14.188847395340538,20.90942744708017,103.64,1.583375,0.03640000000000001,0.316675,7.7531120166328495,14.188847395340538,20.90942744708017
2016-01-03 13:00:00,7.871757419434676,14.384925433093597,20.744949415850243,103.64,1.583375,0.03640000000000001,0.316675,7.871757419434676,14.384925433093597,20.744949415850243
2016-01-03 14:00:00,7.816530251611182,14.380850319296359,20.900858145275407,103.64,1.583375,0.03640000000000001,0.316675,7.816530251611182,14.380850319296359,20.900858145275407
2016-01-03 15:00:00,7.833347582118925,14.38355636310694,20.818871621905547,103.64,1.583375,0.03640000000000001,0.316675,7.833347582118925,14.38355636310694,20.818871621905547
2016-01-03 16:00:00,7.816658868487561,14.323321028680231,20.75169080561043,103.64,1.583375,0.03640000000000001,0.316675,7.816658868487561,14.323321028680231,20.75169080561043
2016-01-03 17:00:00,7.838041726285914,14.231983100397594,20.617796373359408,103.64,1.583375,0.03640000000000001,0.316675,7.838041726285914,14.231983100397594,20.617796373359408
2016-01-03 18:00:00,7.752001117149882,14.373551793748467,20.69390995532643,103.64,1.583375,0.03640000000000001,0.316675,7.752001117149882,14.373551793748467,20.69390995532643
2016-01-03 19:00:00,7.755368216194312,14.349754658992639,20.608817141781675,103.64,1.583375,0.03640000000000001,0.316675,7.755368216194312,14.349754658992639,20.608817141781675
2016-01-03 20:00:00,7.7426700715256835,14.194048220711048,20.74828112250799,103.64,1.583375,0.03640000000000001,0.316675,7.7426700715256835,14.194048220711048,20.74828112250799
2016-01-03 21:00:00,7.792655803732275,14.213047853013139,20.635519329402978,103.64,1.583375,0.03640000000000001,0.316675,7.792655803732275,14.213047853013139,20.635519329402978
2016-01-03 22:00:00,7.7548096792613945,14.346218346825856,20.723355662435925,103.64,1.583375,0.03640000000000001,0.316675,7.7548096792613945,14.346218346825856,20.723355662435925
2016-01-03 23:00:00,7.773519901461759,14.198191446651158,20.80413127058527,103.64,1.583375,0.03640000000000001,0.316675,7.773519901461759,14.198191446651158,20.80413127058527
2016-01-04 00:00:00,7.8120202224536,14.261081350272093,20.883589916552214,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.8120202224536,14.261081350272093,20.883589916552214
2016-01-04 01:00:00,7.864910364947686,14.288583051562249,20.814623463828422,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.864910364947686,14.288583051562249,20.814623463828422
2016-01-04 02:00:00,7.814747890898061,14.323635324858808,20.935111896049083,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.814747890898061,14.323635324858808,20.935111896049083
2016-01-04 03:00:00,7.8105485857660355,14.42618411437202,20.891088603061398,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.8105485857660355,14.42618411437202,20.891088603061398
2016-01-04 04:00:00,7.891937478046201,14.31674889057544,20.83131682897706,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.891937478046201,14.31674889057544,20.83131682897706
2016-01-04 05:00:00,7.889628183080668,14.317794903018669,21.014482807933508,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.889628183080668,14.317794903018669,21.014482807933508
2016-01-04 06:00:00,7.886754340427275,14.515089574887826,20.930278772472715,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.886754340427275,14.515089574887826,20.930278772472715
2016-01-04 07:00:00,7.904908853203498,14.346601721176407,20.857727565071208,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.904908853203498,14.346601721176407,20.857727565071208
2016-01-04 08:00:00,7.804264090112473,14.387766306093933,20.746211446634714,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.804264090112473,14.387766306093933,20.746211446634714
2016-01-04 09:00:00,7.934402029663863,14.448177075135854,20.900510701730816,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.934402029663863,14.448177075135854,20.900510701730816
2016-01-04 10:00:00,7.749136368477262,14.270565025193484,20.862568162992943,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.749136368477262,14.270565025193484,20.862568162992943
2016-01-04 11:00:00,7.929857595909141,14.192022165292117,20.623785321573862,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.929857595909141,14.192022165292117,20.623785321573862
2016-01-04 12:00:00,7.845823511258365,14.396851772994587,20.905533628862038,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.845823511258365,14.396851772994587,20.905533628862038
2016-01-04 13:00:00,7.81833365266979,14.23206002882462,20.858353592506123,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.81833365266979,14.23206002882462,20.858353592506123
2016-01-04 14:00:00,7.9551196054409505,14.167586319130404,20.85651919455047,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.9551196054409505,14.167586319130404,20.85651919455047
2016-01-04 15:00:00,7.759792832157291,14.362068919090047,20.759868349772617,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.759792832157291,14.362068919090047,20.759868349772617
2016-01-04 16:00:00,7.787555112127041,14.346523355639132,20.75295221933211,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.787555112127041,14.346523355639132,20.75295221933211
2016-01-04 17:00:00,7.852352753892802,14.251872022140155,20.77491849400326,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.852352753892802,14.251872022140155,20.77491849400326
2016-01-04 18:00:00,7.859495021851254,14.240371902427464,20.913435708378525,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.859495021851254,14.240371902427464,20.913435708378525
2016-01-04 19:00:00,7.8329667537153975,14.202820751771077,20.745838111504575,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.8329667537153975,14.202820751771077,20.745838111504575
2016-01-04 20:00:00,7.793601982636954,14.22815238677728,20.61714333816103,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.793601982636954,14.22815238677728,20.61714333816103
2016-01-04 21:00:00,7.8036565859751805,14.336446577072566,20.85330669163262,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.8036565859751805,14.336446577072566,20.85330669163262
2016-01-04 22:00:00,7.842978862989822,14.16989270845744,20.785462495951375,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.842978862989822,14.16989270845744,20.785462495951375
2016-01-04 23:00:00,7.7540212472765,14.407015647709388,20.899735653905136,103.64,1.166875,0.03640000000000001,0.23337500000000003,7.7540212472765,14.407015647709388,20.899735653905136
2016-01-05 00:00:00,7.797846714080229,14.240384581006944,20.946359289212904,103.64,1.416625,0.03640000000000001,0.283325,7.797846714080229,14.240384581006944,20.946359289212904
2016-01-05 01:00:00,7.927679674883885,14.241683586712886,20.768000740949066,103.64,1.416625,0.03640000000000001,0.283325,7.927679674883885,14.241683586712886,20.768000740949066
2016-01-05 02:00:00,7.93980591365442,14.496791553711065,20.883219263430767,103.64,1.416625,0.03640000000000001,0.283325,7.93980591365442,14.496791553711065,20.883219263430767
2016-01-05 03:00:00,7.934989213568379,14.261752251976695,21.033090056822314,103.64,1.416625,0.03640000000000001,0.283325,7.934989213568379,14.261752251976695,21.033090056822314
2016-01-05 04:00:00,7.794754231781493,14.265131557499954,20.93788107471402,103.64,1.416625,0.03640000000000001,0.283325,7.794754231781493,14.265131557499954,20.93788107471402
2016-01-05 05:00:00,7.8477713307944725,14.34563200156085,20.910126226965154,103.64,1.416625,0.03640000000000001,0.283325,7.8477713307944725,14.34563200156085,20.910126226965154
2016-01-05 06:00:00,7.859646495816446,14.47219081596677,21.061993713405144,103.64,1.416625,0.03640000000000001,0.283325,7.859646495816446,14.47219081596677,21.061993713405144
2016-01-05 07:00:00,7.833949452203995,14.41299383007221,20.78148988247802,103.64,1.416625,0.03640000000000001,0.283325,7.833949452203995,14.41299383007221,20.78148988247802
2016-01-05 08:00:00,7.951407570575713,14.33077704590079,20.72316469025195,103.64,1.416625,0.03640000000000001,0.283325,7.951407570575713,14.33077704590079,20.72316469025195
2016-01-05 09:00:00,7.862286954568558,14.427466755638203,21.021710248020515,103.64,1.416625,0.03640000000000001,0.283325,7.862286954568558,14.427466755638203,21.021710248020515
2016-01-05 10:00:00,7.826244968476996,14.278818450267762,20.901544998914233,103.64,1.416625,0.03640000000000001,0.283325,7.826244968476996,14.278818450267762,20.901544998914233
2016-01-05 11:00:00,7.808798750423332,14.376320899810162,20.873569524928346,103.64,1.416625,0.03640000000000001,0.283325,7.808798750423332,14.376320899810162,20.873569524928346
2016-01-05 12:00:00,7.864195917631642,14.280504831368527,20.687193696589695,103.64,1.416625,0.03640000000000001,0.283325,7.864195917631642,14.280504831368527,20.687193696589695
2016-01-05 13:00:00,7.852270106442623,14.20668098117877,20.87402829849493,103.64,1.416625,0.03640000000000001,0.283325,7.852270106442623,14.20668098117877,20.87402829849493
2016-01-05 14:00:00,7.877741561946001,14.40907214505518,20.97065727294417,103.64,1.416625,0.03640000000000001,0.283325,7.877741561946001,14.40907214505518,20.97065727294417
2016-01-05 15:00:00,7.907668614603817,14.361696264097667,20.881276980778154,103.64,1.416625,0.03640000000000001,0.283325,7.907668614603817,14.361696264097667,20.881276980778154
2016-01-05 16:00:00,7.900471304969197,14.275060373069104,20.743841610209834,103.64,1.416625,0.03640000000000001,0.283325,7.900471304969197,14.275060373069104,20.743841610209834
2016-01-05 17:00:00,7.849741919180699,14.2195187192872,20.872726111924347,103.64,1.416625,0.03640000000000001,0.283325,7.849741919180699,14.2195187192872,20.872726111924347
2016-01-05 18:00:00,7.869936894103615,14.1798325583717,20.909651367780484,103.64,1.416625,0.03640000000000001,0.283325,7.869936894103615,14.1798325583717,20.909651367780484
2016-01-05 19:00:00,7.840306590245241,14.306473159974221,20.735303490989175,103.64,1.416625,0.03640000000000001,0.283325,7.840306590245241,14.306473159974221,20.735303490989175
2016-01-05 20:00:00,7.83229677470486,14.268975891739755,20.740307533322436,103.64,1.416625,0.03640000000000001,0.283325,7.83229677470486,14.268975891739755,20.740307533322436
2016-01-05 21:00:00,7.764556955902573,14.244374403574486,20.91767667464463,103.64,1.416625,0.03640000000000001,0.283325,7.764556955902573,14.244374403574486,20.91767667464463
2016-01-05 22:00:00,7.892303630393241,14.08657147405075,20.806945013383746,103.64,1.416625,0.03640000000000001,0.283325,7.892303630393241,14.08657147405075,20.806945013383746
2016-01-05 23:00:00,7.866241456384927,14.309320487234217,20.77189830302685,103.64,1.416625,0.03640000000000001,0.283325,7.866241456384927,14.309320487234217,20.77189830302685
2016-01-06 00:00:00,7.8835378589261484,14.358783340063274,20.87294465119728,103.64,3.041625,0.03640000000000001,0.608325,7.8835378589261484,14.358783340063274,20.87294465119728
2016-01-06 01:00:00,7.82822108075074,14.274537843998221,20.91076663652483,103.64,3.041625,0.03640000000000001,0.608325,7.82822108075074,14.274537843998221,20.91076663652483
2016-01-06 02:00:00,7.822649574945969,14.30918141288723,20.89629047281018,103.64,3.041625,0.03640000000000001,0.608325,7.822649574945969,14.30918141288723,20.89629047281018
2016-01-06 03:00:00,7.825403768842928,14.36503591003603,20.973108240746356,103.64,3.041625,0.03640000000000001,0.608325,7.825403768842928,14.36503591003603,20.973108240746356
2016-01-06 04:00:00,7.865940888266185,14.242612172499705,20.94929431717591,103.64,3.041625,0.03640000000000001,0.608325,7.865940888266185,14.242612172499705,20.94929431717591
2016-01-06 05:00:00,7.847324905154247,14.270279047974123,20.738788019362904,103.64,3.041625,0.03640000000000001,0.608325,7.847324905154247,14.270279047974123,20.738788019362904
2016-01-06 06:00:00,7.92880507362379,14.322938228677073,20.84873755283206,103.64,3.041625,0.03640000000000001,0.608325,7.92880507362379,14.322938228677073,20.84873755283206
2016-01-06 07:00:00,7.894692129485264,14.306792589138729,20.89807752999354,103.64,3.041625,0.03640000000000001,0.608325,7.894692129485264,14.306792589138729,20.89807752999354
2016-01-06 08:00:00,8.018367652081896,14.400085176088414,20.939900199928843,103.64,3.041625,0.03640000000000001,0.608325,8.018367652081896,14.400085176088414,20.939900199928843
2016-01-06 09:00:00,7.903390075132997,14.354519046722784,20.853802044960993,103.64,3.041625,0.03640000000000001,0.608325,7.903390075132997,14.354519046722784,20.853802044960993
2016-01-06 10:00:00,7.831579334541941,14.321972618155762,20.77964908972776,103.64,3.041625,0.03640000000000001,0.608325,7.831579334541941,14.321972618155762,20.77964908972776
2016-01-06 11:00:00,7.803989345086426,14.26668594374906,20.81526979952931,103.64,3.041625,0.03640000000000001,0.608325,7.803989345086426,14.26668594374906,20.81526979952931
2016-01-06 12:00:00,7.7886961791524625,14.368602175023359,20.66488738609056,103.64,3.041625,0.03640000000000001,0.608325,7.7886961791524625,14.368602175023359,20.66488738609056
2016-01-06 13:00:00,7.795015017825178,14.199810380412123,20.72968295959662,103.64,3.041625,0.03640000000000001,0.608325,7.795015017825178,14.199810380412123,20.72968295959662
2016-01-06 14:00:00,7.816339781869437,14.290278789513657,20.876957943301935,103.64,3.041625,0.03640000000000001,0.608325,7.816339781869437,14.290278789513657,20.876957943301935
2016-01-06 15:00:00,7.876760198528051,14.3125129606705,20.788104330949007,103.64,3.041625,0.03640000000000001,0.608325,7.876760198528051,14.3125129606705,20.788104330949007
2016-01-06 16:00:00,7.88279898218593,14.225372100166663,20.694343162743493,103.64,3.041625,0.03640000000000001,0.608325,7.88279898218593,14.225372100166663,20.694343162743493
2016-01-06 17:00:00,7.782400742482234,14.407390454108548,20.779952992479352,103.64,3.041625,0.03640000000000001,0.608325,7.782400742482234,14.407390454108548,20.779952992479352
2016-01-06 18:00:00,7.895667391962214,14.20112877935393,20.883649122999312,103.64,3.041625,0.03640000000000001,0.608325,7.895667391962214,14.20112877935393,20.883649122999312
2016-01-06 19:00:00,7.764068961245294,14.239874205780232,20.82485248334265,103.64,3.041625,0.03640000000000001,0.608325,7.764068961245294,14.239874205780232,20.82485248334265
2016-01-06 20:00:00,7.813708409191455,14.429229406280644,20.707134614812386,103.64,3.041625,0.03640000000000001,0.608325,7.813708409191455,14.429229406280644,20.707134614812386
2016-01-06 21:00:00,7.777903295078503,14.284536150963046,20.718714393311767,103.64,3.041625,0.03640000000000001,0.608325,7.777903295078503,14.284536150963046,20.718714393311767
2016-01-06 22:00:00,7.824909741240011,14.304857141114272,20.744827233578413,103.64,3.041625,0.03640000000000001,0.608325,7.824909741240011,14.304857141114272,20.744827233578413
2016-01-06 23:00:00,7.82216332000796,14.334244115711316,20.68765099174452,103.64,3.041625,0.03640000000000001,0.608325,7.82216332000796,14.334244115711316,20.68765099174452
2016-01-07 00:00:00,7.88902088591339,14.281949377964189,20.92999684724851,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.88902088591339,14.281949377964189,20.92999684724851
2016-01-07 01:00:00,7.920039161862432,14.236294552148346,20.75661745672564,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.920039161862432,14.236294552148346,20.75661745672564
2016-01-07 02:00:00,7.843942315107512,14.312870678244346,20.72924914363127,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.843942315107512,14.312870678244346,20.72924914363127
2016-01-07 03:00:00,7.818074490773332,14.27915818172653,20.720080303108833,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.818074490773332,14.27915818172653,20.720080303108833
2016-01-07 04:00:00,7.864776189395941,14.331702744358036,20.93346689919552,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.864776189395941,14.331702744358036,20.93346689919552
2016-01-07 05:00:00,7.870362256742605,14.35155071653969,20.826596249845675,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.870362256742605,14.35155071653969,20.826596249845675
2016-01-07 06:00:00,7.80848529702175,14.352524432902232,20.94872935881203,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.80848529702175,14.352524432902232,20.94872935881203
2016-01-07 07:00:00,7.790811972642491,14.329274064435742,20.893259239043964,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.790811972642491,14.329274064435742,20.893259239043964
2016-01-07 08:00:00,7.888688259420794,14.314773977113203,20.73460832471898,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.888688259420794,14.314773977113203,20.73460832471898
2016-01-07 09:00:00,7.889636247713129,14.45933462807636,21.031041937618774,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.889636247713129,14.45933462807636,21.031041937618774
2016-01-07 10:00:00,7.852900060727348,14.439188926886434,20.78113759948324,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.852900060727348,14.439188926886434,20.78113759948324
2016-01-07 11:00:00,7.893558132542812,14.283265889854603,20.919214014318236,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.893558132542812,14.283265889854603,20.919214014318236
2016-01-07 12:00:00,7.826657720334185,14.232018028138706,20.69046677253497,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.826657720334185,14.232018028138706,20.69046677253497
2016-01-07 13:00:00,7.804739820268013,14.320469168578281,20.809944212362996,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.804739820268013,14.320469168578281,20.809944212362996
2016-01-07 14:00:00,7.927026541422258,14.309038096782237,20.992432687916292,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.927026541422258,14.309038096782237,20.992432687916292
2016-01-07 15:00:00,7.75822706017543,14.32706467361322,20.95821923785024,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.75822706017543,14.32706467361322,20.95821923785024
2016-01-07 16:00:00,7.88482192022911,14.38886068468354,20.778649851514047,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.88482192022911,14.38886068468354,20.778649851514047
2016-01-07 17:00:00,7.949814732792631,14.418297995085796,20.818013916234797,103.64,2.7083749999999998,0.03640000000000001,0.5416749999999999,7.949814732792631,14.418297995085796,20.818013916234797
